資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20211217,00656R,3,78,658000,2.64
20211217,00656R,4,29,388000,1.56
20211217,00656R,5,35,658000,2.64
20211217,00656R,6,24,626000,2.51
20211217,00656R,7,9,339000,1.36
20211217,00656R,8,11,518000,2.08
20211217,00656R,9,21,1652000,6.64
20211217,00656R,10,9,1281000,5.15
20211217,00656R,11,5,1351000,5.43
20211217,00656R,12,3,1502800,6.04
20211217,00656R,13,0,0,0.00
20211217,00656R,14,2,1842000,7.41
20211217,00656R,15,3,13485999,54.25
20211217,00656R,16,0,0,0.00
20211217,00656R,17,445,24857000,100.00
20211217,00657,1,49,10225,0.23
20211217,00657,2,65,126491,2.93
20211217,00657,3,13,115161,2.66
20211217,00657,4,5,64079,1.48
20211217,00657,5,2,40000,0.92
20211217,00657,6,3,73338,1.70
20211217,00657,7,1,40000,0.92
20211217,00657,8,0,0,0.00
20211217,00657,9,2,117000,2.71
20211217,00657,10,2,229000,5.30
20211217,00657,11,2,672000,15.57
20211217,00657,12,0,0,0.00
20211217,00657,13,1,607706,14.08
20211217,00657,14,0,0,0.00
20211217,00657,15,2,2219000,51.43
20211217,00657,16,0,0,0.00
20211217,00657,17,147,4314000,100.00
20211217,00657K,1,2,800,2.67
20211217,00657K,2,0,0,0.00
20211217,00657K,3,0,0,0.00
20211217,00657K,4,1,11500,38.46
20211217,00657K,5,1,17600,58.86
20211217,00657K,6,0,0,0.00
20211217,00657K,7,0,0,0.00
20211217,00657K,8,0,0,0.00
20211217,00657K,9,0,0,0.00
20211217,00657K,10,0,0,0.00
20211217,00657K,11,0,0,0.00
20211217,00657K,12,0,0,0.00
20211217,00657K,13,0,0,0.00
20211217,00657K,14,0,0,0.00
20211217,00657K,15,0,0,0.00
20211217,00657K,16,0,0,0.00
20211217,00657K,17,4,29900,100.00
20211217,00660,1,157,35038,0.38
20211217,00660,2,231,426860,4.72
20211217,00660,3,35,260863,2.88
20211217,00660,4,12,150007,1.66
20211217,00660,5,6,115000,1.27
20211217,00660,6,1,24000,0.26
20211217,00660,7,5,170232,1.88
20211217,00660,8,0,0,0.00
20211217,00660,9,4,267000,2.95
20211217,00660,10,2,307000,3.39
20211217,00660,11,4,979000,10.84
20211217,00660,12,1,584000,6.46
20211217,00660,13,2,1384000,15.32
20211217,00660,14,0,0,0.00
20211217,00660,15,2,4328000,47.92
20211217,00660,16,0,0,0.00
20211217,00660,17,462,9031000,100.00
20211217,00661,1,49,7433,0.12
20211217,00661,2,82,165022,2.78
20211217,00661,3,10,75000,1.26
20211217,00661,4,5,66000,1.11
20211217,00661,5,1,20000,0.33
20211217,00661,6,1,26000,0.43
20211217,00661,7,1,33000,0.55
20211217,00661,8,2,89000,1.50
20211217,00661,9,1,63545,1.07
20211217,00661,10,4,471000,7.94
20211217,00661,11,0,0,0.00
20211217,00661,12,0,0,0.00
20211217,00661,13,0,0,0.00
20211217,00661,14,0,0,0.00
20211217,00661,15,3,4909000,82.85
20211217,00661,16,0,0,0.00
20211217,00661,17,159,5925000,100.00
20211217,00662,1,4844,1446201,2.42
20211217,00662,2,3149,6340291,10.65
20211217,00662,3,460,3442225,5.78
20211217,00662,4,174,2176641,3.65
20211217,00662,5,90,1646743,2.76
20211217,00662,6,76,1924574,3.23
20211217,00662,7,33,1154418,1.93
20211217,00662,8,24,1076101,1.80
20211217,00662,9,28,1899793,3.19
20211217,00662,10,16,2167026,3.64
20211217,00662,11,7,1657328,2.78
20211217,00662,12,1,520476,0.87
20211217,00662,13,3,2011000,3.37
20211217,00662,14,1,843219,1.41
20211217,00662,15,5,31222964,52.45
20211217,00662,16,0,0,0.00
20211217,00662,17,8911,59529000,100.00
20211217,00663L,1,12,1214,0.00
20211217,00663L,2,33,61001,0.22
20211217,00663L,3,5,43000,0.15
20211217,00663L,4,1,11000,0.04
20211217,00663L,5,0,0,0.00
20211217,00663L,6,3,73000,0.26
20211217,00663L,7,0,0,0.00
20211217,00663L,8,0,0,0.00
20211217,00663L,9,1,98000,0.35
20211217,00663L,10,0,0,0.00
20211217,00663L,11,2,604000,2.21
20211217,00663L,12,2,903000,3.30
20211217,00663L,13,0,0,0.00
20211217,00663L,14,0,0,0.00
20211217,00663L,15,5,25514785,93.42
20211217,00663L,16,0,0,0.00
20211217,00663L,17,64,27309000,100.00
20211217,00664R,1,18,2130,0.00
20211217,00664R,2,1445,3951822,0.92
20211217,00664R,3,788,6793869,1.58
20211217,00664R,4,345,4643996,1.08
20211217,00664R,5,372,7108000,1.66
20211217,00664R,6,378,9952543,2.32
20211217,00664R,7,232,8536000,1.99
20211217,00664R,8,218,10344000,2.41
20211217,00664R,9,473,35948242,8.39
20211217,00664R,10,298,43935000,10.26
20211217,00664R,11,147,40889047,9.55
20211217,00664R,12,43,20657000,4.82
20211217,00664R,13,19,13027000,3.04
20211217,00664R,14,14,12534000,2.92
20211217,00664R,15,45,209752351,48.99
20211217,00664R,16,0,0,0.00
20211217,00664R,17,4835,428075000,100.00
20211217,00665L,1,4,176,0.00
20211217,00665L,2,374,983796,3.39
20211217,00665L,3,167,1383100,4.77
20211217,00665L,4,73,979000,3.37
20211217,00665L,5,68,1291000,4.45
20211217,00665L,6,74,1918000,6.62
20211217,00665L,7,41,1458000,5.03
20211217,00665L,8,21,985000,3.40
20211217,00665L,9,60,4350100,15.01
20211217,00665L,10,37,5064000,17.48
20211217,00665L,11,18,5060000,17.46
20211217,00665L,12,7,3424828,11.82
20211217,00665L,13,2,1243000,4.29
20211217,00665L,14,1,825000,2.84
20211217,00665L,15,0,0,0.00
20211217,00665L,16,0,0,0.00
20211217,00665L,17,947,28965000,100.00
20211217,00666R,1,2,31,0.00
20211217,00666R,2,39,73000,0.89
20211217,00666R,3,12,101000,1.24
20211217,00666R,4,3,39000,0.48
20211217,00666R,5,2,38000,0.46
20211217,00666R,6,2,52000,0.64
20211217,00666R,7,2,75000,0.92
20211217,00666R,8,1,47000,0.57
20211217,00666R,9,0,0,0.00
20211217,00666R,10,3,499000,6.14
20211217,00666R,11,1,240000,2.95
20211217,00666R,12,2,1010000,12.43
20211217,00666R,13,0,0,0.00
20211217,00666R,14,1,1000000,12.30
20211217,00666R,15,3,4949969,60.93
20211217,00666R,16,0,0,0.00
20211217,00666R,17,73,8124000,100.00
20211217,00668,1,480,114292,1.05
20211217,00668,2,749,1366102,12.58
20211217,00668,3,83,635924,5.85
20211217,00668,4,15,198000,1.82
20211217,00668,5,10,179677,1.65
20211217,00668,6,16,421504,3.88
20211217,00668,7,3,102267,0.94
20211217,00668,8,5,221000,2.03
20211217,00668,9,4,307000,2.82
20211217,00668,10,2,293000,2.69
20211217,00668,11,1,297000,2.73
20211217,00668,12,0,0,0.00
20211217,00668,13,1,684234,6.30
20211217,00668,14,0,0,0.00
20211217,00668,15,2,6033000,55.58
20211217,00668,16,0,0,0.00
20211217,00668,17,1371,10853000,100.00
20211217,00668K,1,1,800,3.90
20211217,00668K,2,0,0,0.00
20211217,00668K,3,1,5700,27.80
20211217,00668K,4,1,14000,68.29
20211217,00668K,5,0,0,0.00
20211217,00668K,6,0,0,0.00
20211217,00668K,7,0,0,0.00
20211217,00668K,8,0,0,0.00
20211217,00668K,9,0,0,0.00
20211217,00668K,10,0,0,0.00
20211217,00668K,11,0,0,0.00
20211217,00668K,12,0,0,0.00
20211217,00668K,13,0,0,0.00
20211217,00668K,14,0,0,0.00
20211217,00668K,15,0,0,0.00
20211217,00668K,16,0,0,0.00
20211217,00668K,17,3,20500,100.00
20211217,00669R,1,29,6865,0.00
20211217,00669R,2,1748,4830962,1.71
20211217,00669R,3,886,7689304,2.72
20211217,00669R,4,351,4656350,1.65
20211217,00669R,5,352,6693000,2.37
20211217,00669R,6,365,9831160,3.48
20211217,00669R,7,238,8770277,3.10
20211217,00669R,8,201,9611000,3.40
20211217,00669R,9,405,30183000,10.69
20211217,00669R,10,240,35919000,12.73
20211217,00669R,11,97,28458000,10.08
20211217,00669R,12,34,16851000,5.97
20211217,00669R,13,23,15540000,5.50
20211217,00669R,14,6,5577000,1.97
20211217,00669R,15,22,97500082,34.56
20211217,00669R,16,0,0,0.00
20211217,00669R,17,4997,282117000,100.00
20211217,00670L,1,111,20105,0.11
20211217,00670L,2,529,1216725,7.09
20211217,00670L,3,142,1094544,6.38
20211217,00670L,4,70,905882,5.28
20211217,00670L,5,50,906099,5.28
20211217,00670L,6,33,868000,5.06
20211217,00670L,7,13,456000,2.65
20211217,00670L,8,14,630000,3.67
20211217,00670L,9,23,1600020,9.33
20211217,00670L,10,16,2268000,13.22
20211217,00670L,11,3,1119000,6.52
20211217,00670L,12,4,2030628,11.84
20211217,00670L,13,3,1974000,11.51
20211217,00670L,14,0,0,0.00
20211217,00670L,15,1,2055997,11.99
20211217,00670L,16,0,0,0.00
20211217,00670L,17,1012,17145000,100.00
20211217,00671R,1,14,1728,0.00
20211217,00671R,2,833,2354487,0.87
20211217,00671R,3,460,3979069,1.47
20211217,00671R,4,218,2966000,1.10
20211217,00671R,5,221,4235690,1.57
20211217,00671R,6,230,6112880,2.26
20211217,00671R,7,137,5008000,1.85
20211217,00671R,8,123,5898000,2.18
20211217,00671R,9,303,23233000,8.62
20211217,00671R,10,179,26761000,9.93
20211217,00671R,11,107,29948000,11.11
20211217,00671R,12,31,15429000,5.72
20211217,00671R,13,8,5483000,2.03
20211217,00671R,14,7,6218000,2.30
20211217,00671R,15,31,131756146,48.91
20211217,00671R,16,0,0,0.00
20211217,00671R,17,2902,269384000,100.00
20211217,00673R,1,38,5216,0.01
20211217,00673R,2,639,1532809,3.39
20211217,00673R,3,239,1995482,4.41
20211217,00673R,4,99,1324000,2.92
20211217,00673R,5,79,1488000,3.29
20211217,00673R,6,90,2384100,5.27
20211217,00673R,7,42,1533243,3.39
20211217,00673R,8,33,1569000,3.47
20211217,00673R,9,56,4093000,9.05
20211217,00673R,10,35,4996000,11.05
20211217,00673R,11,10,3077000,6.80
20211217,00673R,12,8,3823000,8.45
20211217,00673R,13,2,1494000,3.30
20211217,00673R,14,0,0,0.00
20211217,00673R,15,5,15888150,35.14
20211217,00673R,16,0,0,0.00
20211217,00673R,17,1375,45203000,100.00
20211217,00674R,1,11,1016,0.00
20211217,00674R,2,257,616059,3.31
20211217,00674R,3,69,577827,3.10
20211217,00674R,4,24,313100,1.68
20211217,00674R,5,33,627000,3.37
20211217,00674R,6,26,663000,3.56
20211217,00674R,7,11,389000,2.09
20211217,00674R,8,8,377000,2.02
20211217,00674R,9,16,1153000,6.19
20211217,00674R,10,10,1477000,7.93
20211217,00674R,11,3,1075000,5.77
20211217,00674R,12,4,1888000,10.14
20211217,00674R,13,0,0,0.00
20211217,00674R,14,2,1819000,9.77
20211217,00674R,15,4,7626998,40.99
20211217,00674R,16,0,0,0.00
20211217,00674R,17,478,18603000,100.00
20211217,00675L,1,61,8404,0.01
20211217,00675L,2,333,670553,0.96
20211217,00675L,3,46,355212,0.50
20211217,00675L,4,14,183000,0.26
20211217,00675L,5,11,209000,0.29
20211217,00675L,6,11,272000,0.38
20211217,00675L,7,16,557048,0.79
20211217,00675L,8,4,193000,0.27
20211217,00675L,9,9,715000,1.02
20211217,00675L,10,0,0,0.00
20211217,00675L,11,3,909000,1.30
20211217,00675L,12,0,0,0.00
20211217,00675L,13,1,800000,1.14
20211217,00675L,14,0,0,0.00
20211217,00675L,15,6,64913783,93.01
20211217,00675L,16,0,0,0.00
20211217,00675L,17,515,69786000,100.00
20211217,00676R,1,22,2914,0.00
20211217,00676R,2,1073,3023783,0.55
20211217,00676R,3,629,5506799,1.01
20211217,00676R,4,282,3798501,0.70
20211217,00676R,5,339,6471000,1.19
20211217,00676R,6,389,10500350,1.93
20211217,00676R,7,247,9106000,1.67
20211217,00676R,8,171,8084000,1.49
20211217,00676R,9,453,34463000,6.35
20211217,00676R,10,289,42180938,7.77
20211217,00676R,11,193,56031000,10.32
20211217,00676R,12,68,33805100,6.23
20211217,00676R,13,21,14762000,2.72
20211217,00676R,14,13,11811000,2.17
20211217,00676R,15,54,302964615,55.84
20211217,00676R,16,0,0,0.00
20211217,00676R,17,4243,542511000,100.00
20211217,00678,1,633,181568,1.65
20211217,00678,2,1765,3662487,33.45
20211217,00678,3,213,1663433,15.19
20211217,00678,4,60,765510,6.99
20211217,00678,5,34,614934,5.61
20211217,00678,6,30,773000,7.06
20211217,00678,7,5,173482,1.58
20211217,00678,8,4,176000,1.60
20211217,00678,9,5,353604,3.22
20211217,00678,10,4,476982,4.35
20211217,00678,11,1,236000,2.15
20211217,00678,12,0,0,0.00
20211217,00678,13,0,0,0.00
20211217,00678,14,1,803000,7.33
20211217,00678,15,1,1068000,9.75
20211217,00678,16,0,0,0.00
20211217,00678,17,2756,10948000,100.00
20211217,00679B,1,1400,370568,0.10
20211217,00679B,2,4819,10324855,2.92
20211217,00679B,3,965,7464872,2.11
20211217,00679B,4,340,4370179,1.23
20211217,00679B,5,207,3770485,1.06
20211217,00679B,6,197,4978281,1.40
20211217,00679B,7,94,3358267,0.95
20211217,00679B,8,48,2207600,0.62
20211217,00679B,9,75,5218631,1.47
20211217,00679B,10,21,2683000,0.75
20211217,00679B,11,7,1942000,0.54
20211217,00679B,12,5,2129000,0.60
20211217,00679B,13,2,1271262,0.35
20211217,00679B,14,0,0,0.00
20211217,00679B,15,5,303103000,85.81
20211217,00679B,16,0,0,0.00
20211217,00679B,17,8185,353192000,100.00
20211217,00680L,1,15,3924,0.09
20211217,00680L,2,113,255626,6.27
20211217,00680L,3,26,203000,4.98
20211217,00680L,4,10,132000,3.23
20211217,00680L,5,11,202450,4.96
20211217,00680L,6,7,177000,4.34
20211217,00680L,7,2,70000,1.71
20211217,00680L,8,3,136000,3.33
20211217,00680L,9,5,356000,8.73
20211217,00680L,10,2,280000,6.86
20211217,00680L,11,0,0,0.00
20211217,00680L,12,1,500000,12.26
20211217,00680L,13,0,0,0.00
20211217,00680L,14,0,0,0.00
20211217,00680L,15,1,1760000,43.17
20211217,00680L,16,0,0,0.00
20211217,00680L,17,196,4076000,100.00
20211217,00681R,1,5,949,0.00
20211217,00681R,2,92,230051,0.03
20211217,00681R,3,33,284000,0.04
20211217,00681R,4,9,120000,0.01
20211217,00681R,5,13,237000,0.03
20211217,00681R,6,12,310000,0.04
20211217,00681R,7,6,219000,0.03
20211217,00681R,8,5,220000,0.03
20211217,00681R,9,10,816000,0.12
20211217,00681R,10,4,622000,0.09
20211217,00681R,11,7,2119000,0.32
20211217,00681R,12,2,1019000,0.15
20211217,00681R,13,0,0,0.00
20211217,00681R,14,2,1818000,0.27
20211217,00681R,15,8,642079000,98.76
20211217,00681R,16,0,0,0.00
20211217,00681R,17,208,650094000,100.00
20211217,00682U,1,68,16932,0.07
20211217,00682U,2,588,1264359,5.46
20211217,00682U,3,144,1179580,5.09
20211217,00682U,4,39,509129,2.19
20211217,00682U,5,30,545000,2.35
20211217,00682U,6,37,975000,4.21
20211217,00682U,7,10,360000,1.55
20211217,00682U,8,17,792000,3.42
20211217,00682U,9,11,804000,3.47
20211217,00682U,10,4,521000,2.25
20211217,00682U,11,1,205000,0.88
20211217,00682U,12,3,1381000,5.96
20211217,00682U,13,1,773000,3.33
20211217,00682U,14,0,0,0.00
20211217,00682U,15,2,13818000,59.70
20211217,00682U,16,0,0,0.00
20211217,00682U,17,955,23144000,100.00
20211217,00683L,1,24,3747,0.00
20211217,00683L,2,713,1770253,4.02
20211217,00683L,3,258,2168000,4.93
20211217,00683L,4,89,1167000,2.65
20211217,00683L,5,96,1817000,4.13
20211217,00683L,6,95,2475000,5.63
20211217,00683L,7,68,2473000,5.62
20211217,00683L,8,31,1456000,3.31
20211217,00683L,9,69,4980000,11.33
20211217,00683L,10,40,5425000,12.34
20211217,00683L,11,15,3972000,9.04
20211217,00683L,12,3,1577000,3.58
20211217,00683L,13,3,1902000,4.32
20211217,00683L,14,3,2736000,6.22
20211217,00683L,15,6,10012000,22.78
20211217,00683L,16,0,0,0.00
20211217,00683L,17,1513,43934000,100.00
20211217,00684R,1,0,0,0.00
20211217,00684R,2,19,38000,0.90
20211217,00684R,3,3,24000,0.57
20211217,00684R,4,2,30000,0.71
20211217,00684R,5,0,0,0.00
20211217,00684R,6,2,48000,1.14
20211217,00684R,7,0,0,0.00
20211217,00684R,8,0,0,0.00
20211217,00684R,9,0,0,0.00
20211217,00684R,10,0,0,0.00
20211217,00684R,11,0,0,0.00
20211217,00684R,12,4,1876000,44.79
20211217,00684R,13,2,1368000,32.66
20211217,00684R,14,1,804000,19.19
20211217,00684R,15,0,0,0.00
20211217,00684R,16,0,0,0.00
20211217,00684R,17,33,4188000,100.00
20211217,00685L,1,0,0,0.00
20211217,00685L,2,18,33000,0.90
20211217,00685L,3,0,0,0.00
20211217,00685L,4,1,14000,0.38
20211217,00685L,5,0,0,0.00
20211217,00685L,6,1,28000,0.76
20211217,00685L,7,1,31000,0.85
20211217,00685L,8,0,0,0.00
20211217,00685L,9,1,91000,2.50
20211217,00685L,10,0,0,0.00
20211217,00685L,11,1,284000,7.80
20211217,00685L,12,1,542000,14.89
20211217,00685L,13,0,0,0.00
20211217,00685L,14,0,0,0.00
20211217,00685L,15,2,2616000,71.88
20211217,00685L,16,0,0,0.00
20211217,00685L,17,26,3639000,100.00
20211217,00686R,1,5,900,0.00
20211217,00686R,2,214,528000,1.61
20211217,00686R,3,108,937100,2.85
20211217,00686R,4,38,500000,1.52
20211217,00686R,5,35,670000,2.04
20211217,00686R,6,35,908000,2.77
20211217,00686R,7,22,790000,2.41
20211217,00686R,8,24,1152000,3.51
20211217,00686R,9,36,2687000,8.19
20211217,00686R,10,12,1770000,5.40
20211217,00686R,11,13,3793000,11.57
20211217,00686R,12,6,2878000,8.78
20211217,00686R,13,3,2161000,6.59
20211217,00686R,14,2,1792000,5.46
20211217,00686R,15,2,12209000,37.24
20211217,00686R,16,0,0,0.00
20211217,00686R,17,555,32776000,100.00
20211217,00687B,1,297,56758,0.02
20211217,00687B,2,1076,1969619,1.04
20211217,00687B,3,102,798918,0.42
20211217,00687B,4,36,471705,0.24
20211217,00687B,5,10,193000,0.10
20211217,00687B,6,14,355000,0.18
20211217,00687B,7,5,180000,0.09
20211217,00687B,8,2,98000,0.05
20211217,00687B,9,3,212000,0.11
20211217,00687B,10,2,252000,0.13
20211217,00687B,11,2,549000,0.29
20211217,00687B,12,2,1176000,0.62
20211217,00687B,13,1,737000,0.38
20211217,00687B,14,0,0,0.00
20211217,00687B,15,3,182238000,96.27
20211217,00687B,16,0,0,0.00
20211217,00687B,17,1555,189287000,100.00
20211217,00688L,1,0,0,0.00
20211217,00688L,2,29,63000,1.36
20211217,00688L,3,6,43000,0.93
20211217,00688L,4,4,56000,1.21
20211217,00688L,5,2,37000,0.80
20211217,00688L,6,3,78000,1.69
20211217,00688L,7,3,111000,2.40
20211217,00688L,8,2,86000,1.86
20211217,00688L,9,1,65000,1.40
20211217,00688L,10,1,144000,3.12
20211217,00688L,11,1,259000,5.61
20211217,00688L,12,0,0,0.00
20211217,00688L,13,0,0,0.00
20211217,00688L,14,2,1838000,39.82
20211217,00688L,15,1,1835000,39.76
20211217,00688L,16,0,0,0.00
20211217,00688L,17,55,4615000,100.00
20211217,00689R,1,1,1,0.00
20211217,00689R,2,69,141000,0.01
20211217,00689R,3,22,190000,0.02
20211217,00689R,4,8,101000,0.01
20211217,00689R,5,7,131000,0.01
20211217,00689R,6,4,107999,0.01
20211217,00689R,7,6,217000,0.02
20211217,00689R,8,4,187000,0.02
20211217,00689R,9,4,333000,0.04
20211217,00689R,10,4,534000,0.06
20211217,00689R,11,1,248000,0.03
20211217,00689R,12,2,957000,0.11
20211217,00689R,13,0,0,0.00
20211217,00689R,14,1,1000000,0.12
20211217,00689R,15,7,820242000,99.49
20211217,00689R,16,0,0,0.00
20211217,00689R,17,140,824389000,100.00
20211217,00690,1,328,89036,0.82
20211217,00690,2,1699,3406823,31.45
20211217,00690,3,188,1476785,13.63
20211217,00690,4,64,806358,7.44
20211217,00690,5,32,594304,5.48
20211217,00690,6,27,695223,6.41
20211217,00690,7,7,253000,2.33
20211217,00690,8,4,200000,1.84
20211217,00690,9,8,593000,5.47
20211217,00690,10,5,704471,6.50
20211217,00690,11,1,240000,2.21
20211217,00690,12,2,1000000,9.23
20211217,00690,13,1,771000,7.11
20211217,00690,14,0,0,0.00
20211217,00690,15,0,0,0.00
20211217,00690,16,0,0,0.00
20211217,00690,17,2366,10830000,100.00
20211217,00692,1,22118,8536246,2.19
20211217,00692,2,44008,93120424,23.98
20211217,00692,3,7107,53581669,13.79
20211217,00692,4,2143,26837171,6.91
20211217,00692,5,1057,19042450,4.90
20211217,00692,6,897,22553597,5.80
20211217,00692,7,332,11657255,3.00
20211217,00692,8,195,9026220,2.32
20211217,00692,9,259,18350999,4.72
20211217,00692,10,79,10659943,2.74
20211217,00692,11,23,6177691,1.59
20211217,00692,12,6,2950000,0.75
20211217,00692,13,1,681000,0.17
20211217,00692,14,2,1829000,0.47
20211217,00692,15,16,103276335,26.59
20211217,00692,16,0,0,0.00
20211217,00692,17,78243,388280000,100.00
20211217,00693U,1,109,19461,0.06
20211217,00693U,2,1347,3109212,10.66
20211217,00693U,3,281,2267138,7.77
20211217,00693U,4,99,1304497,4.47
20211217,00693U,5,81,1519000,5.20
20211217,00693U,6,70,1795000,6.15
20211217,00693U,7,28,1029000,3.52
20211217,00693U,8,18,863000,2.95
20211217,00693U,9,48,3729000,12.78
20211217,00693U,10,13,1859081,6.37
20211217,00693U,11,4,1448000,4.96
20211217,00693U,12,1,451000,1.54
20211217,00693U,13,4,2595000,8.89
20211217,00693U,14,1,883000,3.02
20211217,00693U,15,4,6294611,21.58
20211217,00693U,16,0,0,0.00
20211217,00693U,17,2108,29166000,100.00
20211217,00694B,1,864,268635,0.08
20211217,00694B,2,484,993330,0.31
20211217,00694B,3,102,781227,0.24
20211217,00694B,4,31,385918,0.12
20211217,00694B,5,13,226106,0.07
20211217,00694B,6,19,471060,0.14
20211217,00694B,7,7,241373,0.07
20211217,00694B,8,4,182000,0.05
20211217,00694B,9,4,266000,0.08
20211217,00694B,10,5,810000,0.25
20211217,00694B,11,6,1533351,0.48
20211217,00694B,12,1,483000,0.15
20211217,00694B,13,1,643000,0.20
20211217,00694B,14,1,803000,0.25
20211217,00694B,15,7,307488000,97.43
20211217,00694B,16,0,0,0.00
20211217,00694B,17,1549,315576000,100.00
20211217,00695B,1,1162,375693,3.08
20211217,00695B,2,1024,2137255,17.53
20211217,00695B,3,145,1079218,8.85
20211217,00695B,4,46,573183,4.70
20211217,00695B,5,16,292036,2.39
20211217,00695B,6,24,587312,4.81
20211217,00695B,7,7,234191,1.92
20211217,00695B,8,6,285730,2.34
20211217,00695B,9,12,841582,6.90
20211217,00695B,10,6,897956,7.36
20211217,00695B,11,4,1145410,9.39
20211217,00695B,12,0,0,0.00
20211217,00695B,13,2,1317434,10.81
20211217,00695B,14,0,0,0.00
20211217,00695B,15,2,2419000,19.85
20211217,00695B,16,0,0,0.00
20211217,00695B,17,2456,12186000,100.00
20211217,00696B,1,1827,617989,0.09
20211217,00696B,2,1417,3017764,0.47
20211217,00696B,3,227,1659913,0.26
20211217,00696B,4,59,743110,0.11
20211217,00696B,5,30,525935,0.08
20211217,00696B,6,43,1064700,0.16
20211217,00696B,7,9,318210,0.05
20211217,00696B,8,5,227000,0.03
20211217,00696B,9,7,471014,0.07
20211217,00696B,10,6,845547,0.13
20211217,00696B,11,6,2000818,0.31
20211217,00696B,12,1,401000,0.06
20211217,00696B,13,0,0,0.00
20211217,00696B,14,0,0,0.00
20211217,00696B,15,5,623288000,98.12
20211217,00696B,16,0,0,0.00
20211217,00696B,17,3642,635181000,100.00
20211217,00697B,1,192,54101,0.70
20211217,00697B,2,602,1219607,15.81
20211217,00697B,3,81,624076,8.09
20211217,00697B,4,38,480966,6.23
